"","cas_prihoda","dolzina_opravila","dolzina_opravila_noise"
"1",1.59072873368859,0.418007802914954,0.434261406137459
"2",9.08423072794333,0.564438586877366,0.571753291776705
"3",6.26473497565756,0.34205005682795,0.334222478503982
"4",14.1017898245577,0.436892674977166,0.435355538722357
"5",0.582762198691062,0.420630102885161,0.422938006065945
"6",3.2043938997444,0.440797625936941,0.440590488090592
"7",5.57728309150705,0.456283529836435,0.460044663098068
"8",8.2812342267848,0.475501751544053,0.473443682130957
"9",5.07468191435389,0.450781677788671,0.449190503906751
"10",3.36165948940401,0.551332055504833,0.561804573378514
"11",1.88215096853673,0.330218764265108,0.341826346280195
"12",0.990117136389017,0.507095779573457,0.516579515256943
"13",1.08950553676387,0.572860818995612,0.554075275537999
"14",4.64940945042257,0.453925012689478,0.473069444148502
"15",1.21292576721159,0.457470036471853,0.464343727025516
"16",2.07416591979563,0.551719954703916,0.550657927142646
"17",1.73895400762558,0.42287059263475,0.429267771298728
"18",5.70893552264046,0.434222373918891,0.431006613524699
"19",11.3791171007587,0.379602355952015,0.381235577695367
"20",6.13338923420677,0.683910525651978,0.677416598082453
"21",2.71834508702159,0.636879946977788,0.628588040132196
"22",9.22555597884786,0.358869363322549,0.35896629176519
"23",7.87652899291287,0.630377487168606,0.610114674376348
"24",1.90475493483245,0.446217040843058,0.446768362534495
"25",6.09360101949589,0.500232210348128,0.486400506909516
"26",13.2098173790409,0.590145574681684,0.586703732184195
"27",10.0452933827962,0.471602639944631,0.491549127190082
"28",1.18147428520024,0.454355560243214,0.467179775944384
"29",1.58432546926861,0.616433026216261,0.620594540485995
"30",0.462314039435246,0.381870438639873,0.38282320762979
"31",1.46780151737021,0.419320501361452,0.447107636927574
"32",4.88560929505115,0.629083210752492,0.622202615323017
"33",7.00565285947094,0.664139761000798,0.65551751899753
"34",0.704219114097476,0.473838817872053,0.464973154982907
"35",4.36576439050918,0.608595366066645,0.600277742679886
"36",6.53589687462816,0.521854272649566,0.524969580844015
"37",2.6868025995791,0.438165131438292,0.419749695944409
"38",3.93853313095638,0.310415938571658,0.295607069494425
"39",2.21705725416541,0.47920239509416,0.466312160108913
"40",1.00218287689736,0.569626157988774,0.570868410839505
"41",5.09706088138704,0.434148482257982,0.433322379315532
"42",5.07056966407185,0.59377867717347,0.590825939723756
"43",1.5066257212311,0.351022416069124,0.342710331932589
"44",3.54933859018569,0.730117393304521,0.717374266986551
"45",13.3530937724545,0.453298568601057,0.451604874500695
"46",3.36393040401821,0.558451509858504,0.538919042359092
"47",0.152585357427597,0.419634694318264,0.418618707065085
"48",0.978142661539169,0.578913549893167,0.573321738768791
"49",3.97992405278568,0.452440704344583,0.438506547699252
"50",0.9735192775102,0.572352161111122,0.564663467611774
"51",2.07851561158895,0.613407533130505,0.611696994911501
"52",0.914935756608249,0.491538560009272,0.509618985548753
"53",1.84498536959291,0.504776666418506,0.504078785936499
"54",16.9597057839087,0.583503879671534,0.581201989165408
"55",5.17340881360655,0.388934750970131,0.372853595168004
"56",0.404693160206079,0.531544048126944,0.526995912247288
"57",4.34249012527948,0.581681494240948,0.599464043971914
"58",3.28700373304968,0.496062297495562,0.490399040524859
"59",8.41505397301023,0.606147008699356,0.612023476544001
"60",6.14721227748553,0.280869154993021,0.282249227733591
"61",7.42564199086199,0.60921482614367,0.6033821859518
"62",2.70244180597365,0.581830963298898,0.556990769439964
"63",8.02321080901619,0.525612242186685,0.51651401277588
"64",3.98947228101974,0.397872684017246,0.404282793697851
"65",1.54227623157203,0.375285626175524,0.38322913099949
"66",6.87472837966432,0.639499191129321,0.625277555612215
"67",2.58724660612643,0.608166163273887,0.609421481771541
"68",2.82134700177198,0.620533285908602,0.614910840325817
"69",0.349209102788456,0.428369076619087,0.427946741247127
"70",9.15040088394537,0.452108994341495,0.445899477383508
"71",2.14209400676191,0.61751006226396,0.609764627481926
"72",0.0563770458102226,0.495411866879416,0.507140865088777
