"","cas_prihoda","dolzina_opravila","dolzina_opravila_noise"
"1",0.678722169532451,6.5109195629874,5.92763428944505
"2",8.84122518399611,4.62318935128974,4.0903940610956
"3",10.6836004177655,6.59625945254023,5.81436842700473
"4",3.83293603716378,5.47977789161832,6.05804639019341
"5",0.149074105545878,3.13182614894712,3.54784971323332
"6",1.2960406113416,3.9066517240888,3.79298737837642
"7",5.28187171725516,4.65977015043741,4.79283883127346
"8",0.814041400126263,4.9933582410216,4.80500688172978
"9",4.0909035092402,5.89303391041534,7.11371622486264
"10",1.20696373656392,4.06426299893458,3.6665934403069
"11",2.90085721371656,3.63484160789524,3.60740287103945
"12",3.00617076690034,4.66586925023679,4.79093991166387
"13",0.940109803483875,4.65455615617507,4.96367780295819
"14",4.31952454877977,4.52387774411139,4.43756599278846
"15",4.11298761500006,5.29098471560007,4.1790345785951
"16",5.16904659069664,3.95146073392424,3.31965354143894
"17",5.01242141781335,5.50436847267294,5.68373292065861
"18",2.21856559067965,3.52137021787684,3.51584747864401
"19",1.2051319854986,4.74136202644214,4.27103744513284
"20",5.1724986246038,5.43633245697993,5.37841979590146
"21",3.97822315229063,5.15363238189979,4.74614802746483
"22",2.05669718421996,5.94199650911079,6.06312824954063
"23",8.03132960911761,4.93422715770795,4.2216779603417
"24",1.68896977975965,5.58399743708201,5.76696799860662
"25",0.0267158858478069,5.28657319932851,5.29926463312242
"26",0.524556103902276,5.0751978738809,5.0889355422535
"27",1.79599114134908,5.02206161564024,4.18197025444228
"28",1.51839875093384,5.2969070026451,5.82378243415941
"29",4.99507031945472,4.24408134085296,3.68428178856687
"30",10.7736462424125,4.8627054120995,5.03051401708391
"31",0.785287236134019,5.77393092696976,6.02132881052634
"32",9.19934869228888,6.30666618493758,6.37569253929345
"33",2.26281069591641,5.16566920882635,5.10627319593693
"34",3.05272003991489,4.86433706864014,4.96317919981304
"35",6.29086682277604,3.9268482697537,3.39250191412631
"36",7.34256391938696,3.26491940863916,2.86331279995679
"37",0.148609099909663,4.0665818190029,3.50969925084314
"38",0.502263486385345,6.49963905214167,7.28968489399359
"39",5.67819678749809,5.90332719986811,6.65223658038732
"40",2.8744703864861,4.74685735438964,4.87818008372102
"41",1.74348220787942,4.5083425975216,3.89189199773597
"42",0.277649381827842,4.51515452361506,4.51329275671897
"43",0.854767839275001,6.17750533510972,6.93334147651516
"44",1.19663568399847,4.6817320159261,4.44388287371133
"45",0.942622505192526,6.50209954422396,6.9010577629895
"46",2.9721744841147,5.75313947745403,5.26613819689777
"47",6.83970330621967,6.55726331693645,6.90194966581919
"48",3.92727762816434,3.97420611914683,3.49628656750843
"49",2.16866931308408,3.52876624862507,3.48353818650457
"50",3.05863878486638,3.87189091877326,3.95013616462131
"51",2.09721223637462,3.97844215196925,3.60978630654926
"52",0.814047434022449,3.9285452958981,3.82787469296201
"53",9.25547299483671,5.86620523319231,6.41729353072916
"54",4.59173767996912,5.07891141632397,5.07053728824803
"55",3.20709255868393,4.62607334667181,4.70696766345043
"56",0.489228926364435,3.71139460205202,4.72377529709089
"57",4.92145099474077,3.79907988464737,3.447232757698
"58",1.40931240655482,4.10191407430352,4.58231026627878
"59",3.08128919808154,4.48101737715665,5.37625990392555
"60",3.24891969295071,5.54658487807285,5.01450229640613
"61",1.80324218049645,3.59352172090193,3.60233999411423
"62",2.94948672194034,6.77743418806836,6.58247987341543
"63",0.228015564013343,3.42726355830092,3.18184718211765
"64",0.302492100859978,4.88880851641832,4.36594969052495
"65",4.10503647459631,6.04695956833284,5.59885393635255
"66",2.69933255389333,4.70906193473861,5.34375551654213
"67",3.20218618942385,3.98333346560352,4.28025393990227
"68",0.696281131356955,5.67711316941976,6.06493032886151
"69",2.69385815784335,4.98557055085675,5.76425573902923
"70",8.87162370184317,4.56662770177665,4.3839268033347
"71",1.62222994677722,5.36711486639697,5.77539309077103
"72",1.59059629775584,4.43338948129016,4.40307209222989
"73",4.15297206833765,4.41862279139745,4.59506002805669
"74",2.08250625431538,6.09028023665036,6.36547691587788
"75",6.51801656898031,5.04254079330515,4.47537530904673
"76",1.63144441118356,3.73669248273468,4.4678682521079
"77",0.0180065222084522,4.72494929931784,5.07600765465163
"78",7.6181348111845,3.23884950540995,4.49240507965163
"79",25.3251340829483,5.10949878672054,4.16448521490853
"80",15.6846969938817,5.99466671191507,5.69976031681949
"81",0.455610007002731,3.02128100391399,2.16402985549108
"82",5.15822961537128,6.6975606166407,6.48706166773236
"83",3.97597775804828,4.37109577883815,4.52616646709049
"84",2.76996602118015,5.32161359692771,6.17289888993496
"85",12.6268599589356,4.77637836157576,4.5546859593938
"86",1.26446042954922,6.91551091261315,6.3162123709541
"87",1.30674180202186,4.83336550932692,4.67967505221417
"88",3.88771576250063,3.72572218516674,4.03624928653583
"89",1.47668413427392,5.47032244812078,5.56127354382292
"90",0.0225368637002627,3.16502501924679,3.82422548484302
"91",1.82213603705168,4.92892730342413,4.7794726467088
"92",1.73271583020687,4.83029370914965,4.00618283807023
"93",7.54282131757507,3.84116242543167,4.31691166024442
"94",1.16853821463883,5.57573773726804,5.01917626071734
"95",0.335834238678217,4.69915803064173,5.00764126848627
"96",4.13772087899928,4.17616425672768,4.43291111497039
"97",11.6799329766529,5.4270877431865,4.99506976612305
"98",2.14598744362593,7.10978580895096,7.44940119595879
"99",5.91278020258913,4.76231405402771,4.59876354670116
"100",3.97043097002392,3.42371518930674,2.63917409673476
"101",0.968610350042582,5.07310795491663,4.88938257683139
"102",2.86830469949131,4.73244495720085,5.41466242173578
"103",1.0790063906461,5.73932923458717,5.57218855222158
"104",3.80089623610132,6.99222294044229,7.35859796154684
"105",3.79981800151949,4.7533660433087,5.22665886340759
"106",2.62827487848699,5.08104813753467,5.08324748969785
"107",3.04377157035944,5.63827587749973,5.46211472472481
"108",8.47140050629034,4.18705385237085,3.92220609780409
"109",1.51565893180668,5.45168342196192,5.85742528853624
"110",1.34440483152866,5.44101166885215,4.90928296111075
"111",0.836471359221412,4.98575087590592,5.10885629767412
"112",8.00863400068054,4.85663306266684,4.71188337938468
"113",2.33903004787862,6.77287494726889,5.64043026902492
"114",5.6304527666387,5.78560661175261,5.08118138371601
"115",1.48086004145443,7.41759005674722,7.8755997211435
"116",1.87386451409968,4.68953833436486,4.59389885909726
"117",4.56289568154101,4.54232565374944,4.94396726181627
"118",5.05044288543944,5.11219619964779,6.05593343130209
"119",0.541499180719256,4.72502962158362,5.46197021213819
"120",10.4075027177657,4.5235074680028,4.8621417141593
"121",3.39679105631817,5.43932359303425,5.66913442937081
"122",3.21126708461636,4.77773497605344,5.58604814446819
"123",0.493381284329067,5.69326706685632,4.76517181948131
"124",6.82169412787924,3.60223497507279,3.45882303348893
"125",0.522151818498969,4.82063397884136,5.69579492317575
"126",1.817448168993,2.63210677926154,2.69031358561627
"127",1.32380911391698,4.774892571097,5.46701915022331
"128",2.56223994866014,6.57603794241339,6.86314839873357
"129",14.1156695700231,4.26009710366377,4.3283425096781
"130",0.0787219253929693,4.50230146616008,4.95940946064415
"131",8.22146465595732,4.80484964028697,3.90443648131031
"132",1.31001468151415,5.71221054971753,5.54227023015175
"133",6.83846136148939,5.79086983746654,6.09400212356352
"134",0.963423404842615,5.65981347063818,6.33037862593462
"135",3.44989104179626,4.33476201067062,4.71840565459058
"136",2.89912747835974,3.36076115685192,3.45762399032356
"137",12.0406415804014,4.55046626502535,5.12074961029442
"138",0.143604565411806,5.32074363289826,5.32767603513424
"139",1.00196268223226,4.03514668235012,3.482493727275
"140",6.97617678880292,4.92070906551998,4.9081277459804
"141",4.34482447413688,3.60968375809362,3.52784708927471
"142",0.0954845208666454,4.99043092565814,5.1754607995988
"143",1.96088108979166,5.14846450825953,4.95805224020587
"144",3.14467259107118,4.83190332144706,5.15837950610114
"145",2.31385191529989,7.55634538460583,8.15332301523535
"146",1.55802678503096,2.79405131662434,2.78009633055955
"147",8.57863319614783,5.67887711060724,5.50022768335512
"148",14.4601267195287,4.15601631785021,3.58260924979102
"149",3.2095544806406,4.26767562490034,4.00896538310353
"150",1.63153466023505,2.76816015075737,2.58709826446823
"151",0.901815022561506,4.70083402945162,5.87611119234618
"152",0.108643106363359,5.38657026435916,6.60983595220914
"153",1.79395754262805,3.27839982357694,3.1950481838348
"154",3.3953109270144,4.11185531049746,3.59002159096652
"155",0.0155888367444277,4.86860620331731,3.88213873627997
"156",4.4639122487444,6.52936945118601,6.78670526790502
"157",6.29899395094742,5.92361693921018,5.37833014734275
"158",2.01236698403955,5.53454703078999,6.67687669356217
"159",1.28296074126219,4.49284113102294,4.05003234469396
"160",3.76517143456225,3.17373981762283,3.2292930324957
"161",8.20242587443362,3.59581386769957,5.5009522080549
"162",0.146217690422922,2.81242168885367,2.25796668988205
"163",3.92559815466755,3.83368561535133,3.98746892756205
"164",2.05523264035583,5.85085998754271,5.29741275143013
"165",0.259652525034091,3.96028728914299,4.13411411355397
"166",7.23817204650412,3.13379572207963,2.69716345454861
"167",1.1377166416496,3.85302513227537,3.89167669364383
"168",0.72761653650023,2.89781412127999,2.74937980020168
"169",2.01752612553537,3.59005210864046,3.85871517440113
"170",5.22038395686035,5.01300523241257,3.91211407123561
"171",0.455621547996998,6.17085701828515,6.36684389018436
"172",9.44860020974531,6.93883886150623,7.18731933771809
"173",10.754439797035,4.71203968903944,4.59960233132449
"174",6.76782150532971,6.37994990992578,5.82137832725984
"175",0.252511210739613,3.67676115881176,3.47926385715482
"176",0.445817380173311,3.89766007575349,4.67257524687164
"177",0.612106872415675,3.8591643871008,3.48740714720147
"178",22.3160981522469,5.05469353324519,3.8888374743804
"179",0.95354082621634,4.53295240350738,4.93907512461199
"180",5.21268347633963,5.2669982390108,5.01634291041013
"181",1.40260268496826,4.51119130503101,4.25574802205483
"182",14.9149004069508,5.43251449656888,4.82483247599137
"183",4.17772032676225,4.5769334696046,4.56565415543099
"184",4.60349834321027,6.41860176103684,6.76922141125169
"185",1.11004775762558,4.13853546710928,3.84479445431439
"186",11.3033888035252,5.33552823030988,5.03216425960048
"187",1.56954070739448,3.9600865310388,4.50840663853894
"188",2.52451339736581,5.23983785249269,5.11608301395254
"189",0.0593828279525042,4.94502818431175,4.78596463939203
"190",9.46378508672279,2.94214386982115,2.62925474445362
"191",3.44319811274437,4.83380579138094,5.28402310918105
"192",3.5668387634862,6.40612906436246,5.90903224972935
"193",2.23071233183146,5.99659212681602,5.10042126338953
"194",0.574491860541568,5.94382511211161,5.81982099957756
"195",4.07466192526703,4.45826304703018,4.33461108784287
"196",2.05248128594526,5.99558403412311,5.86782884485993
"197",5.67195327778387,6.16489684023331,5.27142779018702
"198",1.93114420026541,5.66887589349642,6.56120728340374
"199",1.86653431468758,7.50812842846586,8.3899216023388
"200",1.95788197773737,2.57455960581294,2.91935971677999
"201",3.12699427297333,3.6131345725632,3.06276425035124
"202",1.88937228173018,3.34374660654714,3.70100128499605
"203",8.62145566144839,5.19325904784273,5.07002388937572
"204",3.26538983715658,6.92660317427474,6.76671009131114
"205",5.35847166163807,7.04911926553094,7.73044141200829
"206",0.107761055577234,5.56601309380035,4.95207179880901
"207",0.701822217553854,6.03238525176944,5.7767756353942
"208",14.1352873236205,4.83305787201731,4.46746037248483
"209",1.04232630878687,5.54334380186163,5.55321980530002
"210",2.54801467619836,5.43498078635302,4.64854882899802
"211",4.37325533090119,4.11003852234106,3.75837188742692
"212",5.83265504207382,4.66142357915902,5.01938962361285
